id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1206914,"16 JANE STREET","NEW YORK",NY,,"16 Jane Street","New York","New York",10014
1206915,"16 LAKE STREET","WHITE PLAINS",NY,,"16 Lake Street","White Plains","New York",10603
1206916,"16 LAKE STREET","WHITE PLAINS",NY,,"16 Lake Street","White Plains","New York",10603
1206917,"16 MANVILLE LANE",PLEASANTVILLE,NY,,"16 Manville Lane",Pleasantville,"New York",10570
1206918,"16 NORTH CHATSWORTH AVE",LARCHMONT,NY,,"16 North Chatsworth Avenue",Larchmont,"New York",10538
1206919,"16 WARREN STREET","NEW YORK",NY,,"16 Warren Street","New York","New York",10007
1206920,"16 WEST 102ND STREET","NEW YORK",NY,,"16 West 102nd Street","New York","New York",10025
1206921,"16 WEST 10TH STREET","NEW YORK",NY,10011,"16 West 10th Street","New York","New York",10011
1206922,"16 WEST 12TH STREET","NEW YORK",NY,,"16 West 12th Street","New York","New York",10011
1206923,"16 WEST 19TH STREET","NEW YORK",NY,,"16 West 19th Street","New York","New York",10011
1206924,"16 WEST 21ST STREET","NEW YORK",NY,,"16 West 21st Street","New York","New York",10010
1206925,"16 WEST 23RD ST.","NEW YORK",NY,10010,"16 West 23rd Street","New York","New York",10010
1206926,"16 WEST 46TH STREET, 6TH FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206927,"16 WEST 46TH STREET, 11TH FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206928,"16 WEST 46TH STREET","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206929,"16 WEST 46TH STREET, 7TH FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206930,"16 WEST 46TH STREET, 4TH FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206931,"16 WEST 46TH STREET, 10TH FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206932,"16 WEST 46TH STREET, 2ND FLOOR","NEW YORK",NY,,"16 West 46th Street","New York","New York",10036
1206933,"16 WEST 68TH STREET","NEW YORK",NY,,"16 West 68th Street","New York","New York",10023
1206934,"16 WEST 68TH STREET","NEW YORK",NY,,"16 West 68th Street","New York","New York",10023
1206935,"16 WEST 86TH STREET","NEW YORK",NY,,"16 West 86th Street","New York","New York",10024
1206936,"16 WEST 86TH STREET","NEW YORK",NY,,"16 West 86th Street","New York","New York",10024
1206937,"16-18 EAST 109TH STREET","NEW YORK",NY,,"16 East 109th Street","New York","New York",10029
1206938,"16-18 OLD BROADWAY","NEW YORK",NY,,"16 Old Broadway","New York","New York",10027
1206939,"16-18 WARBURTON AVENUE",YONKERS,NY,,"16 Warburton Avenue",Yonkers,"New York",10701
1206940,"16-20 DRAKE AVE","NEW ROCHELLE",NY,,"16 Drake Avenue","New Rochelle","New York",10805
1206941,"16-20 DRAKE AVENUE","NEW ROCHELLE",NY,,"16 Drake Avenue","New Rochelle","New York",10805
1206942,"16/28 W.KINGSBRIDGE ROAD",BRONX,NY,10468,"1628 West Kingsbridge Road",Bronx,"New York",10463
1206943,"160 CABRINI BLVD","NEW YORK",NY,,"160 Cabrini Boulevard","New York","New York",10033
1206944,"160 CABRINI BLVD","NEW YORK",NY,,"160 Cabrini Boulevard","New York","New York",10033
1206945,"160 CLINTON STREET",BROOKLYN,NY,,"160 Clinton Street",Brooklyn,"New York",11201
1206946,"160 EAST 100TH STREET","NEW YORK",NY,,"160 East 100th Street","New York","New York",10029
1206947,"160 EAST 48TH STREET","NEW YORK",NY,,"160 East 48th Street","New York","New York",10017
1206948,"160 EAST 48TH STREET","NEW YORK",NY,,"160 East 48th Street","New York","New York",10017
1206949,"160 EAST 55TH STREET","NEW YORK",NY,10022,"160 East 55th Street","New York","New York",10022
1206950,"160 EAST 56TH STREET, 4TH FLOOR","NEW YORK",NY,,"160 East 56th Street","New York","New York",10022
1206951,"160 EAST 88TH STREET","NEW YORK",NY,10128,"160 East 88th Street","New York","New York",10128
1206952,"160 JOHN STREET",BROOKLYN,NY,,"160 John Street",Brooklyn,"New York",11201
1206953,"160 NORTH 12TH STREET",BROOKLYN,NY,,"160 North 12th Street",Brooklyn,"New York",11249
1206954,"160 NORTH MC QUESTEN PKWAY","MT. VERNON",NY,10550,"160 North MacQuesten Parkway","Mount Vernon","New York",10550
1206955,"160 SOUTH 2ND STREET",BROOKLYN,NY,,"160 South 2nd Street",Brooklyn,"New York",11211
1206956,"160 VARICK","NEW YORK",NY,,"160 Varick Street","New York","New York",10013
1206957,"160 WEST 118TH STREET","NEW YORK",NY,,"160 West 118th Street","New York","New York",10026
1206958,"160 WEST 132ND STREET","NEW YORK",NY,,"160 West 132nd Street","New York","New York",10027
1206959,"160 WEST 24TH STREET, AKA 229 SEVENTH AVENUE","NEW YORK",NY,,"160 West 24th Street","New York","New York",10011
1206960,"160 WEST 71ST STREET","NEW YORK",NY,,"160 West 71st Street","New York","New York",10023
1206961,"160 WEST 79TH STREET","NEW YORK",NY,,"160 West 79th Street","New York","New York",10024
1206962,"160 WEST 95TH STREET","NEW YORK",NY,,"160 West 95th Street","New York","New York",10025
1206963,"160-10 CROSS BAY BOULEVARD","HOWARD BEACH",NY,,"160-10 Cross Bay Boulevard",Queens,"New York",11414
1206964,"160-60 CLAUDE AVE.",JAMAICA,NY,,"160-60 Claude Avenue",Queens,"New York",11433
1206965,"160/162 HUNTS LANE",CHAPPAQUA,NY,10514,"162 Hunts Lane",Chappaqua,"New York",10514
1206966,"1600 BATHGATE AVENUE",BRONX,NY,10457,"1600 Bathgate Avenue",Bronx,"New York",10457
1206967,"1600 PARKVIEW AVE",BRONX,NY,,"1600 Parkview Avenue",Bronx,"New York",10461
1206968,"1600 PARKVIEW AVENUE",BRONX,NY,,"1600 Parkview Avenue",Bronx,"New York",10461
1206969,"1600 PARKVIEW AVENUE",BRONX,NY,10461,"1600 Parkview Avenue",Bronx,"New York",10461
1206970,"1601 BRONXDALE AVE",BRONX,NY,,"1601 Bronxdale Avenue",Bronx,"New York",10462
1206971,"1601 BRONXDALE AVE.",BRONX,NY,,"1601 Bronxdale Avenue",Bronx,"New York",10462
1206972,"1601 MACOMBS RD",BRONX,NY,,"1601 Macombs Road",Bronx,"New York",10452
1206973,"1601 UNIVERSITY AVENUE",BRONX,NY,,"1601 University Avenue",Bronx,"New York",10453
1206974,"1602 FIRST AVENUE","NEW YORK",NY,,"1602 1st Avenue","New York","New York",10028
1206975,"1602 PACIFIC STREET",BROOKLYN,NY,,"1602 Pacific Street",Brooklyn,"New York",11213
1206976,"1605 UNIVERSITY AVENUE",BRONX,NY,,"1605 University Avenue",Bronx,"New York",10453
1206977,"161 ATLANTIC AVENUE",BROOKLYN,NY,,"161 Atlantic Avenue",Brooklyn,"New York",11201
1206978,"161 EAST 110TH STREET","NEW YORK",NY,,"161 East 110th Street","New York","New York",10029
1206979,"161 HALSEY STREET",BROOKLYN,NY,,"161 Halsey Street",Brooklyn,"New York",11216
1206980,"161 JEFFERSON AVENUE",BROOKLYN,NY,,"161 Jefferson Avenue",Brooklyn,"New York",11216
1206981,"161 REMSEN STREET",BROOKLYN,NY,,"161 Remsen Street",Brooklyn,"New York",11201
1206982,"161 REMSEN STREET",BROOKLYN,NY,,"161 Remsen Street",Brooklyn,"New York",11201
1206983,"161 SOUTH ELLIOT PLACE",BROOKLYN,NY,,"161 South Elliott Place",Brooklyn,"New York",11217
1206984,"161 WEST 16TH STREET","NEW YORK",NY,,"161 West 16th Street","New York","New York",10011
1206985,"161-163 EAST 106TH STREET","NEW YORK",NY,,"161 East 106th Street","New York","New York",10029
1206986,"161-163 WILLOW STREET",YONKERS,NY,,"161 Willow Street",Yonkers,"New York",10701
1206987,"161-165 43RD STREET",BROOKLYN,NY,,"161 43rd Street",Brooklyn,"New York",11232
1206988,"161-165 EAST 179TH STREET",BRONX,NY,,"161 East 179th Street",Bronx,"New York",10453
1206989,"1610 AVENUE Y",BROOKLYN,NY,,"1610 Avenue Y",Brooklyn,"New York",11235
1206990,"1610 WILLIAMSBRIDGE RD",BRONX,NY,10461,"1610 Williamsbridge Road",Bronx,"New York",10461
1206991,"1611 UNIVERSITY AVENUE",BRONX,NY,,"1611 University Avenue",Bronx,"New York",10453
1206992,"1615 EASTCHESTER ROAD",BRONX,NY,10461,"1615 Eastchester Road",Bronx,"New York",10461
1206993,"1615 FULTON STREET",BROOKLYN,NY,,"1615 Fulton Street",Brooklyn,"New York",11233
1206994,"1615 UNIVERSITY AVENUE",BRONX,NY,,"1615 University Avenue",Bronx,"New York",10453
1206995,"162 7TH AVE",BROOKLYN,NY,,"162 7th Avenue",Brooklyn,"New York",11215
1206996,"162 EAST 102ND ST.","NEW YORK",NY,,"162 East 102nd Street","New York","New York",10029
1206997,"162 EAST 33RD STREET","NEW YORK",NY,10029,"162 East 33rd Street","New York","New York",10016
1206998,"162 EAST 90TH STREET","NEW YORK",NY,10028,"162 East 90th Street","New York","New York",10128
1206999,"162 EAST 91ST STREET","NEW YORK",NY,,"162 East 91st Street","New York","New York",10128
1207000,"162 WEST 165TH STREET",BRONX,NY,,"162 West 165th Street",Bronx,"New York",10452
1207001,"162-01 CROCHERON AVENUE",QUEENS,NY,11358,"162-1 Crocheron Avenue",Queens,"New York",11358
1207002,"162-08 77TH AVE",QUEENS,NY,,"162-08 77th Avenue",Queens,"New York",11366
1207003,"162-10 71ST AVE","FRESH MEADOWS",NY,,"162-10 71st Avenue",Queens,"New York",11365
1207004,"162-11 JAMAICA AVENUE",QUEENS,NY,,"162-11 Jamaica Avenue",Queens,"New York",11432
1207005,"162-19 76TH AVE",QUEENS,NY,,"162-19 76th Avenue",Queens,"New York",11366
1207006,"162-22 JAMAICA AVE",QUEENS,NY,,"16222 Jamaica Avenue",Queens,"New York",11432
1207007,"162-24 JAMAICA AVENUE",JAMAICA,NY,11432,"162-24 Jamaica Avenue",Queens,"New York",11432
1207008,"162-26 CROSS BAY BLVD","HOWARD BEACH",NY,,"162-26 Cross Bay Boulevard",Queens,"New York",11414
1207009,"162/66 WEST 56TH STREET","NEW YORK",NY,,"66 West 56th Street","New York","New York",10019
1207010,"1620 EASTCHESTER ROAD",BRONX,NY,10461,"1620 Eastchester Road",Bronx,"New York",10461
1207011,"1621 EASTCHESTER RD",BRONX,NY,,"1621 Eastchester Road",Bronx,"New York",10461
1207012,"1622 BRUCKNER BLVD",BRONX,NY,,"1622 Bruckner Boulevard",Bronx,"New York",10473
1207013,"1625 FULTON STREET",BROOKLYN,NY,,"1625 Fulton Street",Brooklyn,"New York",11233
1207014,"1625 POPLAR ST.",BRONX,NY,10461,"1625 Poplar Street",Bronx,"New York",10461
1207015,"1626-1640 AMSTERDAM AVE","NEW YORK",NY,,"1626 Amsterdam Avenue","New York","New York",10031
1207016,"1628 CROSBY AVENUE",BRONX,NY,,"1628 Crosby Avenue",Bronx,"New York",10461
1207017,"163 CHARLES STREET","NEW YORK",NY,,"163 Charles Street","New York","New York",10014
1207018,"163 ST. NICHOLAS AVENUE","NEW YORK",NY,10026,"163 Saint Nicholas Avenue","New York","New York",10026
1207019,"163 WEST 136TH STREET","NEW YORK",NY,,"163 West 136th Street","New York","New York",10030
1207020,"163-03 JAMAICA AVENUE",QUEENS,NY,10432,"163-3 Jamaica Avenue",Queens,"New York",11432
1207021,"163-09 89TH AVENUE",JAMAICA,NY,11432,"163-9 89th Avenue",Queens,"New York",11432
1207022,"163-11/163-17 JAMAICA AVE",QUEENS,NY,,"163-17 Jamaica Avenue",Queens,"New York",11432
1207023,"163-27 JAMAICA AVENUE",QUEENS,NY,,"163-27 Jamaica Avenue",Queens,"New York",11432
1207024,"1631 MACOMBS RD",BRONX,NY,,"1631 Macombs Road",Bronx,"New York",10453
1207025,"1632 UNDERCLIFF AVE",BRONX,NY,,"1632 Undercliff Avenue",Bronx,"New York",10453
1207026,"1632 UNDERCLIFF AVE",BRONX,NY,,"1632 Undercliff Avenue",Bronx,"New York",10453
1207027,"1632 UNIVERSITY AVE.",BRONX,NY,,"1632 University Avenue",Bronx,"New York",10453
1207028,"1634 EASTCHESTER RD",BRONX,NY,,"1634 Eastchester Road",Bronx,"New York",10461
1207029,"1635 BATH AVE",BROOKLYN,NY,,"1635 Bath Avenue",Brooklyn,"New York",11214
1207030,"1635 POPLAR STREET",BRONX,NY,,"1635 Poplar Street",Bronx,"New York",10461
1207031,"164 BRUCKNER BLVD",BRONX,NY,,"164 Bruckner Boulevard",Bronx,"New York",10454
1207032,"164 CHURCH STREET","NEW ROCHELLE",NY,,"164 Church Street","New Rochelle","New York",10805
1207033,"164 EAST 122ND STREET","NEW YORK",NY,,"164 East 122nd Street","New York","New York",10035
1207034,"164 EAST 122ND STREET","NEW YORK",NY,,"164 East 122nd Street","New York","New York",10035
1207035,"164 ELDRIDGE STREET","NEW YORK",NY,,"164 Eldridge Street","New York","New York",10002
1207036,"164 SUNRISE HIGHWAY","VALLEY STREAM",NY,11581,"164 Sunrise Highway","Valley Stream","New York",11581
1207037,"1647 MACOMBS ROAD",BRONX,NY,,"1647 Macombs Road",Bronx,"New York",10453
1207038,"1647-1649 FIRST AVE","NEW YORK",NY,,"1647 1st Avenue","New York","New York",10028
1207039,"165 CLINTON AVENUE",BROOKLYN,NY,11238,"165 Clinton Avenue",Brooklyn,"New York",11205
1207040,"165 EAST 115TH STREET","NEW YORK",NY,,"165 East 115th Street","New York","New York",10029
1207041,"165 EAST 19TH STREET",BROOKLYN,NY,,"165 East 19th Street",Brooklyn,"New York",11226
1207042,"165 EAST 72ND STREET","NEW YORK",NY,,"165 East 72nd Street","New York","New York",10021
1207043,"165 EAST 77TH STREET","NEW YORK",NY,,"165 East 77th Street","New York","New York",10075
1207044,"165 MAIN STREET",OSSINING,NY,10562,"165 Main Street",Ossining,"New York",10562
1207045,"165 MAIN STREET",OSSINING,NY,10562,"165 Main Street",Ossining,"New York",10562
1207046,"165 PERRY STREET","NEW YORK",NY,,"165 Perry Street","New York","New York",10014
1207047,"165 S. STATE RT. 17",PARAMUS,NJ,,"165 New Jersey 17",Paramus,"New Jersey",07652
1207048,"165 ST. MARKS AVENUE",BROOKLYN,NY,,"165 Saint Marks Avenue",Brooklyn,"New York",11238
1207049,"165 VALLEY STREET","SLEEPY HOLLOW",NY,,"165 Valley Street","Sleepy Hollow","New York",10591
1207050,"165-09/11 JAMAICA AVENUE",JAMAICA,NY,11432,"165-09 Jamaica Avenue",Queens,"New York",11432
1207051,"1650 AMSTERDAM AVE","NEW YORK",NY,,"1650 Amsterdam Avenue","New York","New York",10031
1207052,"1650 GRAND CONCOURSE",BRONX,NY,,"1650 Grand Concourse",Bronx,"New York",10457
1207053,"1650 HUTCHINSON RIVER PKWY.",BRONX,NY,10461,"1650 Hutchinson River Parkway",Bronx,"New York",10461
1207054,"1650 SELWYN AVE",BRONX,NY,,"1650 Selwyn Avenue",Bronx,"New York",10457
1207055,"1650 WILLIAMSBRIDGE ROAD",BRONX,NY,,"1650 Williamsbridge Road",Bronx,"New York",10461
1207056,"1652 PARK AVE","NEW YORK",NY,,"1652 Park Avenue","New York","New York",10035
1207057,"1654 MONROE AVE",BRONX,NY,,"1654 Monroe Avenue",Bronx,"New York",10457
1207058,"1655 MACOMBS AVENUE",BRONX,NY,,"1655 Macombs Road",Bronx,"New York",10453
1207059,"1655 MONROE AVE",BRONX,NY,,"1655 Monroe Avenue",Bronx,"New York",10457
1207060,"1655 UNDERCLIFF AVE",BRONX,NY,,"1655 Undercliff Avenue",Bronx,"New York",10453
1207061,"1656 UTICA AVENUE",BROOKLYN,NY,11234,"1656 Utica Avenue",Brooklyn,"New York",11234
1207062,"1657 MACOMBS ROAD",BRONX,NY,,"1657 Macombs Road",Bronx,"New York",10453
1207063,"1659 ZEREGA AVENUE",BRONX,NY,10462,"1659 Zerega Avenue",Bronx,"New York",10462
1207064,"166 EAST 109TH STREET","NEW YORK",NY,,"166 East 109th Street","New York","New York",10029
1207065,"166 EAST 119TH STREET","NEW YORK",NY,,"166 East 119th Street","New York","New York",10035
1207066,"166 EAST 34TH STREET","NEW YORK",NY,10016,"166 East 34th Street","New York","New York",10016
1207067,"166 EAST 34TH STREET","NEW YORK",NY,10016,"166 East 34th Street","New York","New York",10016
1207068,"166 EAST 35TH STREET","NEW YORK",NY,,"166 East 35th Street","New York","New York",10016
1207069,"166 EAST 35TH STREET","NEW YORK",NY,10017,"166 East 35th Street","New York","New York",10016
1207070,"166 EAST 63RD STREET","NEW YORK",NY,,"166 East 63rd Street","New York","New York",10065
1207071,"166 MARKET STREET",YONKERS,NY,10710,"166 Market Street",Yonkers,"New York",10710
1207072,"166 MARKET STREET",YONKERS,NY,,"166 Market Street",Yonkers,"New York",10710
1207073,"166 WEST 87TH STREET","NEW YORK",NY,10024,"166 West 87th Street","New York","New York",10024
1207074,"166-07 JAMAICA AVE.",QUEENS,NY,,"166-7 Jamaica Avenue",Queens,"New York",11432
1207075,"166-176 SEELEY STREET",BROOKLYN,NY,,"166 Seeley Street",Brooklyn,"New York",11218
1207076,"166-37 JAMAICA AVENUE",QUEENS,NY,,"166-37 Jamaica Avenue",Queens,"New York",11432
1207077,"1660 BOSTON RD",BRONX,NY,,"1660 Boston Road",Bronx,"New York",10460
1207078,"1660 EAST NEW YORK AVE",BROOKLYN,NY,11212,"1660 East New York Avenue",Brooklyn,"New York",11212
1207079,"1660 FULTON STREET",BROOKLYN,NY,,"1660 Fulton Street",Brooklyn,"New York",11213
1207080,"1662 HOE AVENUE",BRONX,NY,10460,"1662 Hoe Avenue",Bronx,"New York",10460
1207081,"1662 VYSE AVE",BRONX,NY,,"1662 Vyse Avenue",Bronx,"New York",10460
1207082,"1664 DAVIDSON AVE",BRONX,NY,,"1664 Davidson Avenue",Bronx,"New York",10453
1207083,"1664 PARK AVE","NEW YORK",NY,,"1664 Park Avenue","New York","New York",10035
1207084,"1665 ANDREWS AVE",BRONX,NY,,"1665 Andrews Avenue South",Bronx,"New York",10453
1207085,"1665 MACOMBS RD",BRONX,NY,,"1665 Macombs Road",Bronx,"New York",10453
1207086,"1665 MORRIS AVENUE",BRONX,NY,,"1665 Morris Avenue",Bronx,"New York",10457
1207087,"1665 NELSON AVENUE",BRONX,NY,,"1665 Nelson Avenue",Bronx,"New York",10453
1207088,"1665 UNIVERSITY AVENUE",BRONX,NY,,"1665 University Avenue",Bronx,"New York",10453
1207089,"1665 VYSE AVE",BRONX,NY,,"1665 Vyse Avenue",Bronx,"New York",10460
1207090,"1666 BATHGATE AVE.",BRONX,NY,10457,"1666 Bathgate Avenue",Bronx,"New York",10457
1207091,"1668 DAVIDSON AVENUE",BRONX,NY,,"1668 Davidson Avenue",Bronx,"New York",10453
1207092,"1668 VYSE AVE",BRONX,NY,,"1668 Vyse Avenue",Bronx,"New York",10460
1207093,"1668 WEBSTER AVE",BRONX,NY,,"1668 Webster Avenue",Bronx,"New York",10457
1207094,"1669 MACOMBS RD",BRONX,NY,,"1669 Macombs Road",Bronx,"New York",10453
1207095,"1669 UNIVERSITY AVENUE",BRONX,NY,,"1669 University Avenue",Bronx,"New York",10453
1207096,"167 EAST 51ST STREET","NEW YORK",NY,,"167 East 51st Street","New York","New York",10022
1207097,"167 EAST 78TH STREET","NEW YORK",NY,,"167 East 78th Street","New York","New York",10075
1207098,"167 NEWPORT STREET",BROOKLYN,NY,,"167 Newport Street",Brooklyn,"New York",11212
1207099,"167 WEST 74TH STREET","NEW YORK",NY,,"167 West 74th Street","New York","New York",10023
1207100,"167 WILLOUGHBY STREET",BROOKLYN,NY,,"167 Willoughby Street",Brooklyn,"New York",11201
1207101,"167-02 BAISLEY BLVD.",QUEENS,NY,,"167-02 Baisley Boulevard",Queens,"New York",11434
1207102,"1670 FULTON STREET",BROOKLYN,NY,,"1670 Fulton Street",Brooklyn,"New York",11213
1207103,"1671 VYSE AVE",BRONX,NY,,"1671 Vyse Avenue",Bronx,"New York",10460
1207104,"1672 DAVIDSON AVE",BRONX,NY,,"1672 Davidson Avenue",Bronx,"New York",10453
1207105,"1675 BROADWAY",BROOKLYN,NY,,"1675 Broadway",Brooklyn,"New York",11207
1207106,"1675 BROADWAY",BROOKLYN,NY,,"1675 Broadway",Brooklyn,"New York",11207
1207107,"1675 UNIVERSITY AVENUE",BRONX,NY,,"1675 University Avenue",Bronx,"New York",10453
1207108,"1675 WEST 9TH STREET",BROOKLYN,NY,,"1675 West 9th Street",Brooklyn,"New York",11223
1207109,"168 EAST 74TH STREET","NEW YORK",NY,10023,"168 East 74th Street","New York","New York",10021
1207110,"168-35 ROCKAWAY BLVD.",QUEENS,NY,,"168-35 Rockaway Boulevard",Queens,"New York",11434
1207111,"1680 VYSE AVE",BRONX,NY,,"1680 Vyse Avenue",Bronx,"New York",10460
1207112,"1682 PARK PLACE",BROOKLYN,NY,,"1682 Park Place",Brooklyn,"New York",11233
1207113,"1686 PARK PLACE, B/N RALPH &amp; HOWARD AVE.",BROOKLYN,NY,,"1686 Park Place",Brooklyn,"New York",11233
1207114,"1687 HOE AVE",BRONX,NY,,"1687 Hoe Avenue",Bronx,"New York",10460
1207115,"1687 VYSE AVE",BRONX,NY,,"1687 Vyse Avenue",Bronx,"New York",10460
1207116,"169 AMSTERDAM AVE","NEW YORK",NY,,"169 Amsterdam Avenue","New York","New York",10023
1207117,"169 EAST 78TH STREET","NEW YORK",NY,,"169 East 78th Street","New York","New York",10075
1207118,"169 EAST 86TH STREET","NEW YORK",NY,,"169 East 86th Street","New York","New York",10028
1207119,"169-28 110TH ROAD",JAMAICA,NY,11433
1207120,"1690 BRYANT AVE",BRONX,NY,,"1690 Bryant Avenue",Bronx,"New York",10460
1207121,"1690 JEROME AVE",BRONX,NY,,"1690 Jerome Avenue",Bronx,"New York",10453
1207122,"1690 LONGFELLOW AVE.",BRONX,NY,,"1690 Longfellow Avenue",Bronx,"New York",10460
1207123,"1690 VYSE AVE",BRONX,NY,,"1690 Vyse Avenue",Bronx,"New York",10460
1207124,"1691 DAVIDSON AVENUE",BRONX,NY,,"1691 Davidson Avenue",Bronx,"New York",10453
1207125,"1691 EASTBURN AVENUE",BRONX,NY,,"1691 Eastburn Avenue",Bronx,"New York",10457
1207126,"1693 VYSE AVE",BRONX,NY,,"1693 Vyse Avenue",Bronx,"New York",10460
1207127,"1694 BANYER PLACE",BRONX,NY,,"1694 Banyer Place",Bronx,"New York",10473
1207128,"1694 CLAY AVENUE",BRONX,NY,10457,"1694 Clay Avenue",Bronx,"New York",10457
1207129,"1694 DAVIDSON AVE",BRONX,NY,,"1694 Davidson Avenue",Bronx,"New York",10453
1207130,"1695 EASTCHESTER RD",BRONX,NY,,"1695 Eastchester Road",Bronx,"New York",10461
1207131,"1695 EASTCHESTER ROAD",BRONX,NY,10461,"1695 Eastchester Road",Bronx,"New York",10461
1207132,"1695 HOE AVENUE",BRONX,NY,10460,"1695 Hoe Avenue",Bronx,"New York",10460
