id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1207271,"1756 FOREST AVENUE","STATEN ISLAND",NY,
1207272,"1758 EASTBURN AVENUE",BRONX,NY,
1207273,"1759 MONTGOMERY AVENUE",BRONX,NY,
1207274,"1759-1773 LEXINGTON AVE","NEW YORK",NY,
1207275,"1759-1773 LEXINGTON AVE","NEW YORK",NY,
1207276,"176 FRANKLIN STREET","NEW YORK",NY,
1207277,"176 MYRTLE BLVD",LARCHMONT,NY,
1207278,"176 WEST 137TH STREET","NEW YORK",NY,
1207279,"176 WEST 76TH STREET","NEW YORK",NY,
1207280,"176 WEST 94TH STREET","NEW YORK",NY,
1207281,"176-19 UNION TURNPIKE",QUEENS,NY,
1207282,"1760 ANDREWS AVENUE",BRONX,NY,
1207283,"1760 SECOND AVE","NEW YORK",NY,
1207284,"1760 SECOND AVE","NEW YORK",NY,
1207285,"1760-62 AMSTERDAM AVE","NEW YORK",NY,
1207286,"1761-73 UNIVERSITY AVENUE",BRONX,NY,10453
1207287,"1764 AMSTERDAM AVE","NEW YORK",NY,
1207288,"1767 WEEKS AVE",BRONX,NY,
1207289,"1768 HOE AVE",BRONX,NY,
1207290,"177 EAST 104TH STREET","NEW YORK",NY,10029
1207291,"177 EAST 79TH STREET","NEW YORK",NY,
1207292,"177 RIVINGTON STREET","NEW YORK",NY,
1207293,"177 ROGERS AVE",BROOKLYN,NY,
1207294,"1770 GRAND CONCOURSE",BRONX,NY,
1207295,"1770-94 JEROME AVE.",BRONX,NY,
1207296,"1774 POPHAM AVENUE",BRONX,NY,
1207297,"1775 GRAND CONCOURSE",BRONX,NY,
1207298,"1776 EASTCHESTER ROAD",BRONX,NY,
1207299,"1776 HOE AVENUE",BRONX,NY,
1207300,"1778 SOUTHERN BLVD",BRONX,NY,
1207301,"1779 81ST STREET",BROOKLYN,NY,
1207302,"1779 EAST 172ND STREET",BRONX,NY,10472
1207303,"177A MAIN STREET","NEW ROCHELLE",NY,
1207304,"178 BRUCKNER BLVD",BRONX,NY,
1207305,"178 MYRTLE BLVD",LARCHMONT,NY,
1207306,"178 PRINCE STREET","NEW YORK",NY,
1207307,"178-36 WEXFORD TERRACE",QUEENS,NY,
1207308,"1780 EASTBURN AVE",BRONX,NY,
1207309,"1780 EASTBURN AVE",BRONX,NY,
1207310,"1780 EASTBURN AVE",BRONX,NY,
1207311,"1780 GRAND CONCOURSE",BRONX,NY,
1207312,"1780 LAFAYETTE AVE",BRONX,NY,
1207313,"1782 WESTCHESTER AVENUE",BRONX,NY,10472
1207314,"1785 POPHAM AVENUE",BRONX,NY,
1207315,"179 EAST 100TH STREET","NEW YORK",NY,
1207316,"179 EAST HOUSTON STREET","NEW YORK",NY,
1207317,"179 SAW MILL RIVER RD",YONKERS,NY,
1207318,"179 SAW MILL RIVER RD",YONKERS,NY,
1207319,"179 MALCOLM X BLVD",BROOKLYN,NY,
1207320,"179-11 HILLSIDE AVE",JAMAICA,NY,
1207321,"1790 BROADWAY","NEW YORK",NY,
1207322,"1790 MARMION AVE",BRONX,NY,10457
1207323,"1791 LEXINGTON AVE","NEW YORK",NY,
1207324,"1795 RIVERSIDE DRIVE","NEW YORK",NY,10034
1207325,"18 WEST 102ND STREET","NEW YORK",NY,
1207326,"18 COOK AVE",YONKERS,NY,
1207327,"18 EAST 12TH STREET","NEW YORK",NY,
1207328,"18 EAST 16TH ST","NEW YORK",NY,
1207329,"18 EAST 16TH STREET","NEW YORK",NY,
1207330,"18 EAST 16TH STREET","NEW YORK",NY,
1207331,"18 EAST 16TH STREET","NEW YORK",NY,
1207332,"18 EAST 33RD STREET","NEW YORK",NY,
1207333,"18 EAST 48TH STREET","NEW YORK",NY,
1207334,"18 EAST 62ND ST","NEW YORK",NY,
1207335,"18 EAST 77TH STREET","NEW YORK",NY,
1207336,"18 HAVENS PLACE",BROOKLYN,NY,11233
1207337,"18 MILL STREET",PORTCHESTER,NY,
1207338,"18 SPRING STREET",PORTCHESTER,NY,10573
1207339,"18 VESEY STREET","NEW YORK",NY,
1207340,"18 WEST 11TH STREET","NEW YORK",NY,
1207341,"18 WEST 87TH STREET","NEW YORK",NY,10024
1207342,"18-01 ASTORIA BLVD",ASTORIA,NY,
1207343,"18-22 DIKEMAN STREET",BROOKLYN,NY,
1207344,"18-22 MINETTA LANE","NEW YORK",NY,
1207345,"18-32 RALPH AVE.",BROOKLYN,NY,11211
1207346,"18-65 211TH STREET",QUEENS,NY,10452
1207347,"18/20 WEST 77TH STREET","NEW YORK",NY,10024
1207348,"180 ASHLAND PLACE",BROOKLYN,NY,
1207349,"180 CABRINI BLVD","NEW YORK",NY,
1207350,"180 DYCKMAN STREET","NEW YORK",NY,
1207351,"180 EAST 122ND STREET","NEW YORK",NY,
1207352,"180 EAST 163RD STREET",BRONX,NY,
1207353,"180 EAST 17TH STREET",BROOKLYN,NY,
1207354,"180 EAST PROSPECT",MAMARONECK,NY,
1207355,"180 HUDSON TERRACE",YONKERS,NY,10701
1207356,"180 MONTAGUE STREET","BROOKLYN HGHTS",NY,
1207357,"180 PARK ROW","NEW YORK",NY,
1207358,"180 REMSEN STREET, 6TH FLOOR",BROOKLYN,NY,
1207359,"180 UNION AVE","NEW ROCHELLE",NY,
1207360,"180 UNION AVE","NEW ROCHELLE",NY,
1207361,"180 WEST 167TH ST.",BRONX,NY,
1207362,"1800 ADAM CLAYTON POWELL BLVD","NEW YORK",NY,
1207363,"1800 POPHAM AVENUE",BRONX,NY,
1207364,"1800 WARING AVE",BRONX,NY,
1207365,"1801 CLINTON AVENUE",BRONX,NY,10457
1207366,"1801 DORCHESTER AVE",BROOKLYN,NY,
1207367,"1803 BEVERLY RD",BROOKLYN,NY,
1207368,"1803 HAIGHT AVENUE",BRONX,NY,
1207369,"1804 HOLLAND AVENUE",BRONX,NY,
1207370,"1805 CENTRAL PARK AVENUE",YONKERS,NY,
1207371,"1808 HOLLAND AVENUE",BRONX,NY,10462
1207372,"1809 ALBEMARLE RD",BROOKLYN,NY,
1207373,"1809 HARMAN STREET",RIDGEWOOD,NY,
1207374,"1809 PAULDING AVENUE, 2ND FLOOR",BRONX,NY,10462
1207375,"181 CLERMONT AVE",BROOKLYN,NY,
1207376,"181 EAST 111TH STREET","NEW YORK",NY,
1207377,"181 EAST 206TH ST.",BRONX,NY,
1207378,"181 SULLIVAN STREET","NEW YORK",NY,
1207379,"181 VARICK STREET","NEW YORK",NY,
1207380,"181 WITHERS STREET",BROOKLYN,NY,11211
1207381,"181-203 BROADWAY","JERSEY CITY",NJ,
1207382,"1810 AVE \"H\"""""",BROOKLYN,NY,
1207383,"1810 AVENUE \"H\"""""",BROOKLYN,NY,11230
1207384,"1811/25 EASTCHESTER ROAD, A.K.A. 1300 MORRIS PARK AVE",BRONX,NY,
1207385,"1811/25 EASTCHESTER ROAD",BRONX,NY,
1207386,"1814 FOWLER AVENUE",BRONX,NY,
1207387,"1815 GLEASON AVE",BRONX,NY,
1207388,"1815 PARK AVE","NEW YORK",NY,
1207389,"1819 WEEKS AVENUE",BRONX,NY,
1207390,"1819 WILLIAMSBRIDGE RD",BRONX,NY,
1207391,"182 EAST 122ND STREET","NEW YORK",NY,
1207392,"182 EAST 2ND STREET","NEW YORK",NY,10009
1207393,"182 EAST LAKE BLVD",MAHOPAC,NY,
1207394,"182 HENRY ST.","NEW YORK",NY,
1207395,"182 NORTH BROADWAY",YONKERS,NY,
1207396,"1820 HARRISON AVE",BRONX,NY,
1207397,"1820 MADISON AVE","NEW YORK",NY,
1207398,"1820 MONROE AVENUE",BRONX,NY,
1207399,"1820 PHELAN AVENUE",BRONX,NY,
1207400,"1824 BRONXDALE AVENUE",BRONX,NY,10462
1207401,"1825 ATLANTIC AVE",BROOKLYN,NY,
1207402,"1825 EASTCHESTER ROAD",BRONX,NY,
1207403,"1825 EASTCHESTER ROAD",BRONX,NY,
1207404,"1825 EASTCHESTER ROAD",BRONX,NY,
1207405,"1825 EASTCHESTER ROAD",BRONX,NY,
1207406,"1825 EASTCHESTER ROAD",BRONX,NY,
1207407,"1825 EASTCHESTER ROAD",BRONX,NY,
1207408,"1825 EASTCHESTER ROAD",BRONX,NY,
1207409,"1825 EASTCHESTER ROAD",BRONX,NY,
1207410,"1825 EASTCHESTER ROAD",BRONX,NY,
1207411,"1825 EASTCHESTER ROAD",BRONX,NY,
1207412,"1825 EASTCHESTER ROAD",BRONX,NY,
1207413,"1825 EASTCHESTER ROAD",BRONX,NY,
1207414,"1825 EASTCHESTER ROAD",BRONX,NY,
1207415,"1825 EASTCHESTER ROAD",BRONX,NY,
1207416,"1825 EASTCHESTER ROAD",BRONX,NY,
1207417,"1825 EASTCHESTER ROAD",BRONX,NY,
1207418,"1825 EASTCHESTER ROAD",BRONX,NY,
1207419,"1825 EASTCHESTER ROAD",BRONX,NY,
1207420,"1825 EASTCHESTER ROAD, 6TH FLOOR",BRONX,NY,
1207421,"1825 EASTCHESTER ROAD",BRONX,NY,
1207422,"1825 EASTCHESTER ROAD",BRONX,NY,
1207423,"1827 7TH AVE","NEW YORK",NY,
1207424,"1828 AMSTERDAM AVE","NEW YORK",NY,
1207425,"1829 SEVENTH AVENUE","NEW YORK",NY,10026
1207426,"183 EAST 100TH STREET","NEW YORK",NY,
1207427,"183-185 EAST 92ND STREET",BROOKLYN,NY,
1207428,"183-207 EMPIRE BLVD.",BROOKLYN,NY,
1207429,"183-207 EMPIRE BLVD.",BROOKLYN,NY,11225
1207430,"1832 86TH STREET",BROOKLYN,NY,11214
1207431,"1832 WESTCHESTER AVE",BRONX,NY,
1207432,"1835 UNIVERSITY AVENUE",BRONX,NY,10453
1207433,"184 BOULDER RIDGE RD",SCARSDALE,NY,
1207434,"184 BOWERY","NEW YORK",NY,10012
1207435,"184 DRAKE AVE","NEW ROCHELLE",NY,
1207436,"184 EAST 64TH STREET","NEW YORK",NY,
1207437,"184 HULL STREET",BROOKLYN,NY,
1207438,"184 KENT AVE",BROOKLYN,NY,
1207439,"184 KENT AVE",BROOKLYN,NY,
1207440,"184 MAMARONECK AVE","WHITE PLAINS",NY,
1207441,"184 WEST 231ST  STREET",BRONX,NY,
1207442,"184-86 BRADHURST AVENUE","NEW YORK",NY,
1207443,"1840 EAST TREMONT AVENUE",BRONX,NY,10460
1207444,"1840 SEDGWICK AVENUE",BRONX,NY,
1207445,"1840A WESTCHESTER AVE",BRONX,NY,
1207446,"1841 VICTOR STREET",BRONX,NY,
1207447,"1841 WILLIAMSBRIDGE ROAD",BRONX,NY,10461
1207448,"1842 ARTHUR AVENUE",BRONX,NY,10457
1207449,"1844 ARTHUR AVENUE",BRONX,NY,10457
1207450,"1846 RANDALL AVENUE",BRONX,NY,10473
1207451,"1846 VICTOR STREET",BRONX,NY,
1207452,"1847 VICTOR STREET",BRONX,NY,
1207453,"1847/85 ROCKAWAY PKWY.",BROOKLYN,NY,11236
1207454,"185 CLINTON AVENUE",BROOKLYN,NY,11238
1207455,"185 EAST POST RD","WHITE PLAINS",NY,
1207456,"185 MCCLELLAN STREET",BRONX,NY,
1207457,"185 PALISADE AVENUE",YONKERS,NY,
1207458,"185 RIVERDALE AVE",YONKERS,NY,
1207459,"185 ST. MARKS AVENUE",BROOKLYN,NY,
1207460,"185 WEST 170TH STREET",BRONX,NY,
1207461,"185 WEST BROADWAY","NEW YORK",NY,
1207462,"1851 BRUCKNER BLVD",BRONX,NY,
1207463,"1851 PHELAN PLACE",BRONX,NY,
1207464,"1853 ANTHONY AVE",BRONX,NY,
1207465,"1853 ANTHONY AVE",BRONX,NY,
1207466,"1854 MONROE AVE",BRONX,NY,
1207467,"1858 HAIGHT AVE.",BRONX,NY,
1207468,"186 MONTAGUE STREET",BROOKYLN,NY,
1207469,"186 WEST 80TH STREET","NEW YORK",NY,10024
1207470,"186-16 UNION TURNPIKE","FRESH MEADOWS",NY,
1207471,"186-18 120TH ROAD","ST. ALBANS",NY,
1207472,"186-88 MALCOLM X BLVD.",BROOKLYN,NY,
1207473,"187 BOWERY","NEW YORK",NY,
1207474,"187 EAST 100TH STREET","NEW YORK",NY,
1207475,"187 ELDERT STREET",BROOKLYN,NY,
1207476,"187 NEW DORP LANE","STATEN ISLAND",NY,10306
1207477,"1870 EASTERN PARKWAY",BROOKLYN,NY,11233
1207478,"1874 PELHAM PARKWAY SOUTH, A.K.A. 1874 SAINT PAUL AVE.",BRONX,NY,10461
1207479,"1879 CLINTON AVE",BRONX,NY,
1207480,"188 AVE","NEW YORK",NY,10009
1207481,"188 EAST 93RD STREET","NEW YORK",NY,10014
1207482,"188 HULL STREET",BROOKLYN,NY,
1207483,"188 LENOX AVE","NEW YORK",NY,
1207484,"188 LENOX AVE","NEW YORK",NY,
1207485,"188 MADISON AVE","NEW YORK",NY,
1207486,"1880 BRYANT AVE",BRONX,NY,
1207487,"1881 MORRIS AVENUE",BRONX,NY,
1207488,"1884 ARTHUR AVENUE",BRONX,NY,10457
1207489,"1885 LEXINGTON AVE","NEW YORK",NY,
1207490,"1888 THIRD AVE","NEW YORK",NY,
1207491,"1889 SEDGWICK AVENUE",BRONX,NY,
1207492,"189 8TH AVENUE","NEW YORK",NY,
1207493,"189 BRIDGE STREET",BROOKLYN,NY,11201
1207494,"189 EAST 100TH STREET","NEW YORK",NY,
1207495,"189 OLD COUNTRY RD","CARLE PLACE",NY,
1207496,"1890 PALMER AVE",LARCHMONT,NY,
1207497,"1898 BILLINGSLEY TERRACE",BRONX,NY,
1207498,"19 CLIFF STREET","NEW ROCHELLE",NY,
1207499,"19 EAST 57TH STREET","NEW YORK",NY,10034
1207500,"19 OLD MAMARONECK RD","WHITE PLAINS",NY,
1207501,"19 OLIVIA STREET",PORTCHESTER,NY,
1207502,"19 PALISADE AVE",YONKERS,NY,
1207503,"19 SOUTH OXFORD STREET",BROOKLYN,NY,11217
1207504,"19 UNION SQUARE WEST","NEW YORK",NY,
1207505,"19 WARREN PLACE","MT. VERNON",NY,
1207506,"19 WEST 100TH STREET","NEW YORK",NY,10025
1207507,"19 WEST 31ST STREET","NEW YORK",NY,
1207508,"19-21 GREENE STREET","NEW YORK",NY,
1207509,"19-22 45TH STREET",ASTORIA,NY,11105
1207510,"19-25 ST. NICHOLAS AVENUE","NEW YORK",NY,10026
1207511,"190 AVENUE","NEW YORK",NY,
1207512,"190 EAST 206TH STREET",BRONX,NY,
1207513,"190 EAST 206TH STREET",BRONX,NY,
1207514,"190 EAST MOSHOLU PARKWAY",BRONX,NY,
1207515,"190 FORDHAM STREET","CITY ISLAND",NY,
1207516,"190 LENOX AVE","NEW YORK",NY,
1207517,"190 SCOFIELD STREET",BRONX,NY,
1207518,"190 VAN WINKLE STREET","EAST RUTHERFORD",NJ,
1207519,"190 WEST 168TH ST.",BRONX,NY,
1207520,"190 WEST BURNSIDE AVENUE",BRONX,NY,
1207521,"1900 CENTRAL AVENUE",YONKERS,NY,
1207522,"1900-60 RALPH AVE.",BROOKLYN,NY,11234
1207523,"1901 GRAND CONCOURSE",BRONX,NY,
1207524,"1903 MAYFLOWER AVE",BRONX,NY,
1207525,"1903 RADCLIFF AVENUE",BRONX,NY,
1207526,"1905 MAYFLOWER AVE",BRONX,NY,
1207527,"1905 MAYFLOWER AVE",BRONX,NY,
1207528,"1909 MAYFLOWER AVE",BRONX,NY,
1207529,"1909 WHITE PLAINS ROAD",BRONX,NY,10462
1207530,"191 EAST 100TH STREET","NEW YORK",NY,
1207531,"191 UNION STREET",BROOKLYN,NY,
1207532,"191 WILLOUGHBY ST.",BROOKLYN,NY,11201
1207533,"191-22 NORTHERN BLVD",QUEENS,NY,
1207534,"1910 ARTHUR AVE",BRONX,NY,10457
1207535,"1910 PELHAM PARKWAY",BRONX,NY,
1207536,"1910 PELHAM PKWY SOUTH",BRONX,NY,10461
1207537,"1910 PELHAM PKWY SOUTH",BRONX,NY,
1207538,"1910 UNIVERSITY AVENUE, APT#1F",BRONX,NY,
1207539,"1910 WEBSTER AVE",BRONX,NY,
1207540,"1911 MAYFLOWER AVE",BRONX,NY,
1207541,"1911/13 THIRD AVENUE","NEWO YORK",NY,
1207542,"1913 BRONXDALE AVE.",BRONX,NY,10462
1207543,"1914 MORRIS AVENUE",BRONX,NY,10453
1207544,"1919 CENTRAL AVENUE",YONKERS,NY,10710
1207545,"1919 HYLAN BLVD","STATEN ISLAND",NY,
1207546,"1919 WILLIAMSBRIDGE RD",BRONX,NY,
1207547,"192 BLEECKER STREET","NEW YORK",NY,10001
1207548,"192 CLAREMONT","NEW YORK",NY,
1207549,"192 LEXINGTON AVENUE, 6TH FLOOR","NEW YORK",NY,
1207550,"192 MARCUS GARVEY BLVD.",BROOKLYN,NY,
1207551,"192-16 LINDEN BLVD",QUEENS,NY,11207
1207552,"1920 86TH STREET",BROOKLYN,NY,
1207553,"1920 EAST GUN HILL ROAD",BRONX,NY,10469
1207554,"1920 WASHINGTON AVE",BRONX,NY,
1207555,"1921 HOLLAND AVE.",BRONX,NY,
1207556,"1921-1925 PALMER AVENUE",LARCHMONT,NY,
1207557,"1924 SECOND AVENUE","NEW YORK",NY,
1207558,"1925 BATHGATE AVE",BRONX,NY,
1207559,"1925 OCEAN AVENUE",BROOKLYN,NY,11204
1207560,"1925-41 THIRD AVE. BLDG 2A","NEW YORK",NY,10029
1207561,"1926 CROTONA PARKWAY",BRONX,NY,
1207562,"1928 WILLIAMSBRIDGE RD",BRONX,NY,
1207563,"193 CLINTON AVENUE",BROOKLYN,NY,11238
1207564,"193 EAST POST RD","WHITE PLAINS",NY,
1207565,"193 WEST 237TH STREET",BRONX,NY,10463
1207566,"193 WEST 237TH STREET",BRONX,NY,
1207567,"193-02 NORTHERN BLVD, FLOOR 1",FLUSHING,NY,11358
1207568,"193-02 NORTHERN BOULEVARD",FLUSHING,NY,
1207569,"1930 RANDALL AVE.",BRONX,NY,10473
1207570,"1930 WEBSTER AVENUE",BRONX,NY,10457
1207571,"1930 WILLIAMSBRIDGE ROAD",BRONX,NY,
1207572,"1932 PALMER AVE",LARCHMONT,NY,
1207573,"1932 SECOND AVENUE","NEW YORK",NY,
1207574,"1932 WALTON AVENUE",BRONX,NY,10453
1207575,"1934 WEBSTER AVENUE",BRONX,NY,10457
1207576,"1934 WILLIAMSBRIDGE RD",BRONX,NY,10461
1207577,"1935 EASTCHESTER ROAD",BRONX,NY,
1207578,"1937 WILLIAMSBRIDGE RD",BRONX,NY,10461
1207579,"1938 WEBSTER AVENUE",BRONX,NY,10457
1207580,"1938 WILLIAMSBRIDGE RD",BRONX,NY,10461
1207581,"194 ELDERT STREET",BROOKLYN,NY,
1207582,"194 HULL STREET",BROOKLYN,NY,
1207583,"194 MESEROLE STREET",BROOKLYN,NY,
1207584,"194 WEST 10TH STREET","NEW YORK",NY,
1207585,"1941 JEROME AVE.",BRONX,NY,10453
1207586,"1941 THIRD AVENUE","NEW YORK",NY,
1207587,"1942 WILLIAMSBRIDGE ROAD",BRONX,NY,
1207588,"1945 EASTCHESTER ROAD",BRONX,NY,
1207589,"1945 THIRD AVE. BLDG. #1, A.K.A. EAST 107TH ST.","NEW YORK",NY,10029
1207590,"1945 THIRD AVENUE","NEW YORK",NY,
1207591,"1945 VYSE AVE.",BRONX,NY,
1207592,"1947 OCEAN AVE",BROOKLYN,NY,
1207593,"1948 PARK AVENUE","NEW YORK",NY,
1207594,"1949 7TH AVE","NEW YORK",NY,
1207595,"1949 STILLWELL AVENUE",BROOKLYN,NY,
1207596,"195 HOPKINSON AVENUE",BROOKLYN,NY,11233
1207597,"195 LEXINGTON AVE","NEW YORK",NY,
1207598,"195 MONTAGUE STREET",BROOKLYN,NY,
1207599,"195 NORTH 6TH STREET",BROOKLYN,NY,
1207600,"195 NORTH BEDFORD RD","MT. KISCO",NY,10549
1207601,"195 THOMAS S BOYLAND ST",BROOKLYN,NY,11233
1207602,"195-44 WOODHULL AVE",QUEENS,NY,
1207603,"1950 HUTCHINSON RIVER PKWY",BRONX,NY,
1207604,"1950 PROSPECT AVE",BRONX,NY,
1207605,"1952 ELLIS AVENUE",BRONX,NY,10472
1207606,"1955 GRAND CONCOURSE",BRONX,NY,
1207607,"196-04 POMPEII AVENUE",QUEENS,NY,11423
1207608,"196-29 NORTHERN BLVD",FLUSHING,NY,11358
1207609,"1960 BENEDICT AVE",BRONX,NY,
1207610,"1960 VETERANS MEMORIAL HWY",ISLANDIA,NY,
1207611,"1965 VYSE AVE.",BRONX,NY,
1207612,"1965 WILLIAMSBRIDGE RD",BRONX,NY,10461
1207613,"1966 NEWBOLD AVENUE",BRONX,NY,10462
1207614,"1966 UNIVERSITY AVE",BRONX,NY,
1207615,"1966 UNIVERSITY AVE",BRONX,NY,
1207616,"1967-69 FLATBUSH AVE.",BROOKLYN,NY,11234
1207617,"1968 SECOND AVE.","NEW YORK",NY,10029
1207618,"197 EAST BROADWAY","NEW YORK",NY,
1207619,"197 US HIGHWAY 9",MANALAPAN,NJ,7726
1207620,"197-217 DRAKE AVE","NEW ROCHELLE",NY,
1207621,"1970-92 RALPH AVE.",BROOKLYN,NY,
1207622,"1971 WEBSTER AVE",BRONX,NY,
1207623,"1972 MERRICK ROAD","MIDDLE VILLAGE",NY,
1207624,"1974 CONEY ISLAND AVENUE",BROOKLYN,NY,
1207625,"1974 HUGHES AVE",BRONX,NY,
1207626,"1974 HUGHES AVE",BRONX,NY,
1207627,"1975 PALMER AVE",LARCHMONT,NY,
1207628,"1978 MADISON AVE","NEW YORK",NY,
1207629,"1978 UNIVERSITY AVENUE",BRONX,NY,
1207630,"1979 HUGHES AVE",BRONX,NY,
1207631,"198 AVE","NEW YORK",NY,10009
1207632,"198 SAW MILL RIVER RD",ELMSFORD,NY,
1207633,"198 VARET STREET",BROOKLYN,NY,11206
1207634,"1981 SEDGEWICK AVENUE",BRONX,NY,
1207635,"1982 SECOND AVENUE","NEW YORK",NY,10029
1207636,"1985 SEDGWICK AVE",BRONX,NY,
1207637,"199 BOWERY","NEW YORK",NY,
1207638,"199 HUMBOLDT STREET",BROOKLYN,NY,
1207639,"199 LINCOLN AVENUE",BRONX,NY,
1207640,"199 MT EDEN PARKWAY",BRONX,NY,
1207641,"199 WEST 134TH STREET","NEW YORK",NY,
1207642,"199 YACHT STREET",BRIDGEPORT,CT,
1207643,"1990 ADAM CLAYTON POWELL BLVD","NEW YORK",NY,
1207644,"1990 JERICHO TURNPIKE","NEW HYDE PARK",NY,
1207645,"1991 BROADWAY","NEW YORK",NY,
1207646,"1991 LEXINGTON AVE","NEW YORK",NY,
1207647,"1991 LEXINGTON AVENUE","NEW YORK",NY,10035
1207648,"1992 BROADWAY","NEW YORK",NY,
1207649,"1993 MORRIS AVENUE",BRONX,NY,10456
1207650,"1995 ADAM CLAYTON POWELL BLVD","NEW YORK",NY,
1207651,"1998 BRUCKNER BLVD",BRONX,NY,
1207652,"2 ATLANTIC AVE",BROOKLYN,NY,
1207653,"2 BAY GREEN LANE","PORT WASHINGTON",NY,
1207654,"2 BEECHWOOD LANE",SCARSDALE,NY,
1207655,"2 BENNETT AVENUE","NEW YORK",NY,
1207656,"2 DUNNIGAN DR.",SUFFERN,NY,
1207657,"2 EAST 169TH STREET",BRONX,NY,
1207658,"2 EAST 55TH STREE","NEW YORK",NY,
1207659,"2 EAST 79TH STREET","NEW YORK",NY,10075
1207660,"2 EAST FORDHAM ROAD",BRONX,NY,
1207661,"2 GRAMERCY PARK WEST","NEW YORK",NY,
1207662,"2 GREENRIDGE AVE","WHITE PLAINS",NY,
1207663,"2 HAVEN PLAZA","NEW YORK",NY,
1207664,"2 HAWTHORNE AVENUE","RYE BROOK",NY,10573
1207665,"2 HIGHLAND STREET",PORTCHESTER,NY,10573
1207666,"2 LEXINGTON AVENUE","NEW YORK",NY,
1207667,"2 LINDEN STREET","NEW HYDE PARK",NY,
1207668,"2 LOCKWOOD AVENUE",BRONXVILLE,NY,10708
1207669,"2 MONITOR STREET",BROOKLYN,NY,
1207670,"2 NORTH BROADWAY",YONKERS,NY,10701
1207671,"2 NORTHSIDE PIERS","NEW YORK",NY,
1207672,"2 NORTHSIDE PIERS","NEW YORK",NY,
1207673,"2 OLD MAMARONECK ROAD","WHITE PLAINS",NY,
1207674,"2 OVERHILL ROAD",SCARSDALE,NY,10583
1207675,"2 OVERHILL ROAD",SCARSDALE,NY,10583
1207676,"2 OVERHILL ROAD, 3RD FLOOR",SCARSDALE,NY,
1207677,"2 OVERHILL ROAD, SUITE #425",SCARSDALE,NY,10583
1207678,"2 OVERHILL ROAD, SUITE #400",SCARSDALE,NY,
1207679,"2 OVERLOOK ROAD","WHITE PLAINS",NY,
1207680,"2 PALISADES AVE., AKA 113 NEW MAIN STREET",YONKERS,NY,
1207681,"2 PARK AVE",EASTCHESTER,NY,
1207682,"2 SCARSDALE RD",TUCKAHOE,NY,
1207683,"2 SOUTH VILLAGE","ROCKVILLE CENTR",NY,
1207684,"2 STONELEIGH PLAZA",BRONXVILLE,NY,
1207685,"2 SUNNYSIDE DRIVE",YONKERS,NY,
1207686,"2 TUDOR CITY PLACE","NEW YORK",NY,
1207687,"2 WASHINGTON SQUARE VILLAGE","NEW YORK",NY,
1207688,"2 WEST 57TH STREET","NEW YORK",NY,
1207689,"2-40 51ST AVE","LONG IS.CITY",NY,
1207690,"2-40 51ST AVE","LONG ISLAND CTY",NY,
1207691,"2/4 BEACH 32ND STREET","FAR ROCKAWAY",NY,11691
1207692,"20 EAST 11TH STREET","NEW YORK",NY,
1207693,"20 EAST 63RD STREET","NEW YORK",NY,
1207694,"20 EAST 66TH STREET","NEW YORK",NY,
1207695,"20 EAST 80TH STREET","NEW YORK",NY,
1207696,"20 EAST 80TH STREET","NEW YORK",NY,
1207697,"20 JONES STREET","NEW ROCHELLE",NY,
1207698,"20 JONES STREET","NEW ROCHELLE",NY,10801
1207699,"20 MORNINGSIDE AVE.","NEW YORK",NY,
1207700,"20 NORTH 5TH STREET",BROOKLYN,NY,
1207701,"20 SAW MILL RIVER RD",HAWTHORNE,NY,
1207702,"20 SECOR PLACE",YONKERS,NY,10704
1207703,"20 STONE CREEK LANE","BRIARCLIFF MANO",NY,
1207704,"20 THOMPSON STREET","NEW YORK",NY,
1207705,"20 WELCHER AVE.",PEEKSKILL,NY,10566
1207706,"20 WEST 22ND STREET","NEW YORK",NY,
1207707,"20 WEST 47TH STREET","NEW YORK",NY,
1207708,"20 WEST 75TH STREET","NEW YORK",NY,
1207709,"20 WEST 76TH STREET","NEW YORK",NY,
1207710,"20 WEST CHURCH ST.","SPRING VALLEY",NY,
1207711,"20 WEST RAILROAD AVE",TENAFLY,NJ,
1207712,"20 WOODLAND DRIVE","RYE BROOK",NY,
1207713,"20-02 SEAGIRT BLVD",QUEENS,NY,
1207714,"20-04 SEAGIRT BLVD",QUEENS,NY,
1207715,"20-06 SEAGIRT BLVD",QUEENS,NY,
1207716,"20-08 SEAGIRT BLVD",QUEENS,NY,
1207717,"20-25 SEAGIRT BLVD",QUEENS,NY,
1207718,"20-30 ELK DRIVE","FAR ROCKAWAY",NY,11691
1207719,"200 11TH AVE","NEW YORK",NY,
1207720,"200 AVE","NEW YORK",NY,10009
1207721,"200 BENNETT AVE","NEW YORK",NY,
1207722,"200 BRIGHTON 15TH STREET",BROOKLYN,NY,
1207723,"200 CABRINI BLVD","NEW YORK",NY,
1207724,"200 CABRINI BLVD","NEW YORK",NY,
1207725,"200 EAST 166TH STREET",BRONX,NY,
1207726,"200 EAST 24TH STREET","NEW YORK",NY,
1207727,"200 EAST 30TH STREET","NEW YORK",NY,10016
1207728,"200 EAST 30TH STREET","NEW YORK",NY,
1207729,"200 EAST 32ND STREET","NEW YORK",NY,
1207730,"200 EAST 76TH STREET, AKA 1327 THIRD AVE","NEW YORK",NY,
